Order date,product_left,wareh_name,wareh_addr,wareh_state,prod_name,prod_cate,prod_price,prod_website,prod_short_description,prod_depth,prod_height,prod_width,prod_size,prod_quantity,store_id,sup_name,sup_email,sup_tel,time_id,time_date,time_month,time_quater,time_year,wareh_id,prod_id,sup_id,total_qty,total_qty_sold,prod_cost
28/5/2022 AD,6,South Director Depot,"177 Bird Ville Suite 262, Saint Paul, Minnesota 55102",Minnesota (MN),FJÄLLBERGET,Chairs,995,https://www.ikea.com/us/en/p/fjaellberget-conference-chair-white-stained-oak-veneer-gunnared-light-beige-beige-80396422/,Conference chair,67,,67,Big,463,S1166,"Atkinson, Castillo and Wallace",heather54@doyle.biz,(334) 183-3792,TM0064,28,5,Q2,2022,WH1547,PD1166,SPE0028,25,19,994
19/10/2023 AD,3,East More Warehouse,"749 David Pass Apt. 264, Phoenix, Arizona 85001",Arizona (AZ),BROR,Bookcases & shelving units,1345,https://www.ikea.com/us/en/p/bror-shelving-unit-black-s49272706/,Shelving unit,55,190,234,Small,278,S0672,"Garza, Wilson and Perez",ksmith@robles.com,(360) 122-7154,TM0065,19,10,Q4,2023,WH1965,PD0672,SPE0132,10,7,1340
4/1/2022 AD,30,North Pick Depot,"642 Holloway Freeway Suite 335, Carson City, Nevada 89701",Nevada (NV),NORDLI,Chests of drawers & drawer units,1060,https://www.ikea.com/us/en/p/nordli-chest-of-5-drawers-white-s29276550/,Chest of 5 drawers,47,122,80,Small,368,S1635,"Larson, Hart and Booth",floresalyssa@lawson.org,(302) 124-2649,TM0066,4,1,Q1,2022,WH0526,PD1635,SPE0071,39,9,1054
9/8/2020 AD,4,North New Storage,"68224 Thomas Manors Apt. 181, Pierre, South Dakota 57501",South Dakota (SD),PÅHL,Children's furniture,450,https://www.ikea.com/us/en/p/pahl-desk-with-shelf-unit-white-s99129004/,Desk with shelf unit,58,,128,Medium,305,S1733,Horton-Beard,annette65@smith-wells.org,(785) 176-9031,TM0067,9,8,Q3,2020,WH1248,PD1733,SPE0110,12,8,442
17/4/2023 AD,17,Holly Warehouse,"877 Karen Underpass
 Little Rock, AR 72201",Arkansas (AR),BAGGANÄS,Cabinets & cupboards,27,https://www.ikea.com/us/en/p/bagganaes-knob-black-10338416/,Knob,28,,20,Big,473,S0932,Patterson-Hensley,rojaslauren@davidson.org,(609) 120-5058,TM0068,17,4,Q2,2023,WH0008,PD0932,SPE0075,21,4,22
22/8/2023 AD,6,Central Do Distribution Center,"80921 Stephen Canyon Apt. 557, Montgomery, Alabama 36104",Alabama (AL),HEMNES,Chests of drawers & drawer units,1095,https://www.ikea.com/us/en/p/hemnes-chest-of-8-drawers-white-stain-10239280/,Chest of 8 drawers,50,96,160,Small,342,S1540,Horton-Beard,annette65@smith-wells.org,(785) 176-9031,TM0069,22,8,Q3,2023,WH1668,PD1540,SPE0110,15,9,1087
17/2/2019 AD,25,West Nature Storage,"59599 Kenneth Islands, Cheyenne, Wyoming 82001",Wyoming (WY),BURHULT / SANDSHULT,Bookcases & shelving units,16.99,https://www.ikea.com/us/en/p/burhult-sandshult-wall-shelf-white-aspen-s09325981/,Wall shelf,7,2,23,Medium,475,S0419,Phillips-Foley,choffman@rogers.com,(304) 161-5112,TM0070,17,2,Q1,2019,WH1086,PD0419,SPE0016,28,3,9.99
11/7/2019 AD,17,Davis Warehouse,"USNS Hernandez
 Montgomery, AL 36104",Alabama (AL),HENRIKSDAL,Chairs,295,https://www.ikea.com/us/en/p/henriksdal-chair-brown-nolhaga-grey-beige-s29220780/,Chair,58,97,51,Medium,291,S1178,Macdonald Inc,daniel49@miller.net,(775) 186-2189,TM0071,11,7,Q3,2019,WH0020,PD1178,SPE0050,24,7,294
23/10/2023 AD,19,West Air Distribution Center,"372 David Lake, Augusta, Maine 04330",Maine (ME),IVAR,Bookcases & shelving units,878,https://www.ikea.com/us/en/p/ivar-2-sections-shelves-pine-s49248354/,2 sections/shelves,50,226,174,Medium,403,S0627,Patterson-Hensley,rojaslauren@davidson.org,(609) 120-5058,TM0072,23,10,Q4,2023,WH1280,PD0627,SPE0075,24,5,877
7/2/2022 AD,-2,East Big Depot,"109 Susan Common Apt. 166, Albany, New York 12207",New York (NY),YNGVAR,Café furniture,395,https://www.ikea.com/us/en/p/yngvar-chair-anthracite-80417636/,Chair,51,71,53,Medium,116,S1045,Barry Ltd,yroach@parks-smith.biz,(410) 118-9890,TM0073,7,2,Q1,2022,WH1951,PD1045,SPE0084,12,14,390
28/4/2022 AD,-6,West Eye Distribution Center,"884 Tran Creek, Helena, Montana 59601",Montana (MT),HÅLLÖ,Outdoor furniture,245,https://www.ikea.com/us/en/p/halloe-sun-lounger-pad-black-30264565/,Sun lounger pad,,,60,Big,286,S1902,Wright Ltd,scott66@roberts-marquez.com,(208) 181-5224,TM0074,28,4,Q2,2022,WH1583,PD1902,SPE0151,22,28,235
10/5/2022 AD,-14,West Open Depot,"529 John Shoal, Augusta, Maine 04330",Maine (ME),MALM,Beds,549,https://www.ikea.com/us/en/p/malm-high-bed-frame-4-storage-boxes-white-luroey-s39009504/,High bed frame/4 storage boxes,85,78,128,Medium,411,S0087,"Mays, White and Saunders",juarezerin@west.com,(804) 115-2081,TM0075,10,5,Q2,2022,WH0399,PD0087,SPE0097,16,30,540
23/8/2021 AD,0,East Every Depot,"714 Kathryn Villages Suite 762, Concord, New Hampshire 03301",New Hampshire (NH),EKET,Bookcases & shelving units,270,https://www.ikea.com/us/en/p/eket-wall-mounted-cabinet-combination-white-s99494272/,Wall-mounted cabinet combination,13,27,69,Medium,98,S0605,"Evans, Howe and Davis",ghogan@mcgrath.biz,(860) 176-7336,TM0076,23,8,Q3,2021,WH1712,PD0605,SPE0137,26,26,262
16/11/2021 AD,31,South While Depot,"060 Warren Rapids Suite 694, Baton Rouge, Louisiana 70801",Louisiana (LA),GONATT,Nursery furniture,1095,https://www.ikea.com/us/en/p/gonatt-cot-white-50201534/,Cot,,103,66,Medium,219,S1854,"Gross, Johnson and Flores",krodriguez@davis-thomas.com,(803) 115-2874,TM0077,16,11,Q4,2021,WH1624,PD1854,SPE0089,33,2,1094
11/1/2019 AD,20,North Task Distribution Center,"2779 Lindsey Turnpike, Springfield, Illinois 62701",Illinois (IL),SEKTION,Bookcases & shelving units,24,https://www.ikea.com/us/en/p/sektion-wall-cabinet-horizontal-w-2-doors-white-askersund-light-ash-effect-s09392895/,Wall cabinet horizontal w 2 doors,15,30,33,Big,391,S0530,"Jones, Spencer and Baxter",sarah50@mccoy.com,(907) 147-1605,TM0078,11,1,Q1,2019,WH0189,PD0530,SPE0131,23,3,17
10/10/2020 AD,38,East Number Depot,"250 Rhonda Bypass, Cheyenne, Wyoming 82001",Wyoming (WY),SEKTION,Bookcases & shelving units,360,https://www.ikea.com/us/en/p/sektion-high-cabinet-with-shelves-2-doors-white-veddinge-white-s29464749/,High cabinet with shelves/2 doors,24,80,24,Small,60,S0471,"Navarro, Serrano and Brown",mollygreen@duncan.biz,(404) 143-1955,TM0079,10,10,Q4,2020,WH1548,PD0471,SPE0113,50,12,356
27/6/2021 AD,28,Central Something Distribution Center,"260 Nicole Creek, Boise, Idaho 83702",Idaho (ID),KUDDARNA,Outdoor furniture,15,https://www.ikea.com/us/en/p/kuddarna-back-cushion-outdoor-beige-00586671/,Seat/back cushion,116,2,45,Medium,75,S1967,Barrett-Spencer,longtamara@ferguson.info,(501) 153-4231,TM0080,27,6,Q2,2021,WH0666,PD1967,SPE0008,39,11,12
29/8/2019 AD,6,South Might Depot,"235 Blair Track Apt. 658, Honolulu, Hawaii 96813",Hawaii (HI),HÖGBO,Bookcases & shelving units,65,https://www.ikea.com/us/en/p/hoegbo-glass-door-white-20517243/,Glass door,5,75,15,Big,499,S0564,Smith LLC,tonyasmith@lawson.biz,(515) 147-7191,TM0081,29,8,Q3,2019,WH0300,PD0564,SPE0039,26,20,63
18/4/2022 AD,30,South Alone Warehouse,"978 Gray Square Apt. 066, Pierre, South Dakota 57501",South Dakota (SD),LIXHULT,Cabinets & cupboards,287,https://www.ikea.com/us/en/p/lixhult-storage-combination-orange-white-s99161598/,Storage combination,35,35,95,Small,96,S0992,Turner and Sons,owenssheila@alvarez.com,(573) 182-5548,TM0082,18,4,Q2,2022,WH0758,PD0992,SPE0139,37,7,281
4/8/2021 AD,26,East Opportunity Storage,"5651 Lori Street, Little Rock, Arkansas 72201",Arkansas (AR),STOLJAN,Chairs,220,https://www.ikea.com/us/en/p/stoljan-conference-chair-white-black-s89907452/,Conference chair,51,81,45,Big,268,S1330,Smith Group,freemanantonio@washington.info,(302) 166-8238,TM0083,4,8,Q3,2021,WH1472,PD1330,SPE0101,35,9,215
20/4/2023 AD,10,Central At Distribution Center,"1810 John Turnpike, Dover, Delaware 19901",Delaware (DE),HÄLLAN,Cabinets & cupboards,1575,https://www.ikea.com/us/en/p/haellan-storage-combination-with-doors-white-s99249520/,Storage combination with doors,47,167,90,Big,204,S0870,Horton-Beard,annette65@smith-wells.org,(785) 176-9031,TM0084,20,4,Q2,2023,WH1724,PD0870,SPE0110,24,14,1568
3/3/2021 AD,36,North Degree Storage,"1404 Trevino Bypass Apt. 796, Providence, Rhode Island 02903",Rhode Island (RI),NÄMMARÖ,Outdoor furniture,275,https://www.ikea.com/us/en/p/naemmaroe-bar-stool-outdoor-light-brown-stained-70510296/,Bar stool,37,73,37,Small,233,S1966,Fowler-Brooks,pclay@montgomery-mccullough.com,(717) 150-2464,TM0085,3,3,Q1,2021,WH0587,PD1966,SPE0059,42,6,265
13/5/2019 AD,-9,West Real Depot,"0135 Davis Gardens, Honolulu, Hawaii 96813",Hawaii (HI),LANDSKRONA,Chairs,2500,https://www.ikea.com/us/en/p/landskrona-chaise-longue-add-on-unit-grann-bomstad-golden-brown-wood-s79269180/,Chaise longue,158,78,78,Small,25,S1257,"Miller, Gonzalez and Greene",nmorris@knight.com,(775) 184-6067,TM0086,13,5,Q2,2019,WH1641,PD1257,SPE0143,14,23,2494
14/8/2020 AD,-6,North Human Depot,"6721 Mercado Park Suite 591, Frankfort, Kentucky 40601",Kentucky (KY),BILLY,Bookcases & shelving units,99,https://www.ikea.com/us/en/p/billy-bookcase-white-s59182201/,Bookcase,11,93,31,Small,91,S0429,Mahoney-Green,hansonlinda@irwin.com,(502) 171-5519,TM0087,14,8,Q3,2020,WH0606,PD0429,SPE0064,15,21,89
12/8/2021 AD,-5,Central Wear Storage,"52064 Reyes Courts Apt. 414, Honolulu, Hawaii 96813",Hawaii (HI),HENRIKSDAL,Chairs,70,https://www.ikea.com/us/en/p/henriksdal-chair-cover-orrsta-light-grey-70336674/,Chair cover,,,,Big,90,S1299,"Ferguson, Martinez and Clark",john80@burke.biz,(303) 180-3894,TM0088,12,8,Q3,2021,WH0309,PD1299,SPE0076,21,26,65
15/3/2022 AD,37,West Somebody Storage,"173 Miller Lock, Trenton, New Jersey 08608",New Jersey (NJ),HAVSTA,Cabinets & cupboards,100,https://www.ikea.com/us/en/p/havsta-plinth-grey-90415199/,Plinth,37,12,121,Big,107,S0994,Bean-Buchanan,coxjessica@herman.com,(602) 175-1429,TM0089,15,3,Q1,2022,WH0553,PD0994,SPE0134,39,2,90
20/6/2023 AD,22,South Not Distribution Center,"197 Smith Springs, Juneau, Alaska 99801",Alaska (AK),HAVSTA,Cabinets & cupboards,1550,https://www.ikea.com/us/en/p/havsta-storage-combination-dark-brown-s89265902/,Storage combination,37,134,162,Big,435,S0850,Brown Inc,jarroyo@harris-kim.info,(919) 126-8259,TM0090,20,6,Q2,2023,WH1662,PD0850,SPE0026,45,23,1549
16/6/2021 AD,8,East Wife Warehouse,"36203 Lopez Keys Apt. 685, Jefferson City, Missouri 65101",Missouri (MO),MALM,Chests of drawers & drawer units,495,https://www.ikea.com/us/en/p/malm-chest-of-6-drawers-white-60403602/,Chest of 6 drawers,48,123,80,Small,226,S1543,Hoover and Sons,vrodriguez@rivera.biz,(860) 165-7669,TM0091,16,6,Q2,2021,WH1132,PD1543,SPE0083,23,15,485
8/6/2019 AD,34,South Factor Storage,"320 Jonathan Oval, Little Rock, Arkansas 72201",Arkansas (AR),HAVSTA,Cabinets & cupboards,1295,https://www.ikea.com/us/en/p/havsta-glass-door-cabinet-grey-00415194/,Glass-door cabinet,35,123,121,Medium,332,S0858,Brown Inc,jarroyo@harris-kim.info,(919) 126-8259,TM0092,8,6,Q2,2019,WH0403,PD0858,SPE0026,38,4,1294
23/8/2021 AD,14,West Between Distribution Center,"63843 Johnson Divide Suite 465, Juneau, Alaska 99801",Alaska (AK),BESTÅ,Bookcases & shelving units,351,https://www.ikea.com/us/en/p/besta-storage-combination-w-doors-drawers-white-selsviken-high-gloss-white-s09412638/,Storage combination w doors/drawers,16,25,47,Small,445,S0543,"Davis, Patterson and Farley",taylor07@nelson.com,(303) 115-7540,TM0093,23,8,Q3,2021,WH0224,PD0543,SPE0105,37,23,347
13/9/2023 AD,29,North Edge Distribution Center,"8484 Ashley Locks, Springfield, Illinois 62701",Illinois (IL),EKENABBEN,Bookcases & shelving units,49,https://www.ikea.com/us/en/p/ekenabben-open-shelf-unit-aspen-white-10487816/,Open shelf unit,13,33,27,Medium,308,S0316,"Atkinson, Castillo and Wallace",heather54@doyle.biz,(334) 183-3792,TM0094,13,9,Q3,2023,WH1924,PD0316,SPE0028,38,9,39
16/3/2021 AD,26,North Represent Depot,"824 Katrina Summit, Topeka, Kansas 66603",Kansas (KS),MAMMUT,Outdoor furniture,29,https://www.ikea.com/us/en/p/mammut-childrens-table-indoor-outdoor-white-50365177/,Children's table,30,18,21,Big,320,S1974,Daniel Inc,christinekrause@walsh.net,(505) 120-4895,TM0095,16,3,Q1,2021,WH0847,PD1974,SPE0002,45,19,28
22/9/2021 AD,-11,South Top Warehouse,"882 Mark Hollow Suite 717, Providence, Rhode Island 02903",Rhode Island (RI),UTTER,Chairs,25,https://www.ikea.com/us/en/p/utter-childrens-stool-in-outdoor-white-50357785/,Children's stool,,,,Small,142,S1216,Crawford-Sanchez,lewisdavid@russell-green.com,(225) 193-7769,TM0096,22,9,Q3,2021,WH0437,PD1216,SPE0005,16,27,21
9/4/2021 AD,17,Central Organization Depot,"113 Poole Crescent, Dover, Delaware 19901",Delaware (DE),TROFAST,Nursery furniture,165,https://www.ikea.com/us/en/p/trofast-wall-storage-light-white-stained-pine-pine-20308701/,Wall storage,21,30,93,Medium,338,S1871,"Johnson, Simmons and Barrett",rhonda18@lamb.biz,(404) 185-5587,TM0097,9,4,Q2,2021,WH1111,PD1871,SPE0124,26,9,159
19/3/2022 AD,32,Thomas Warehouse,"76840 Patterson Parkways
 Oklahoma City, OK 73102",Oklahoma (OK),BRORINGE,Chairs,95,https://www.ikea.com/us/en/p/broringe-underframe-black-30339900/,Underframe,50,45,52,Big,351,S1352,"Adams, Brewer and Castro",uhuynh@beasley-garrison.com,(916) 134-7780,TM0098,19,3,Q1,2022,WH0024,PD1352,SPE0049,37,5,88
27/5/2022 AD,24,South Government Depot,"5446 Nicole Fall Suite 037, Little Rock, Arkansas 72201",Arkansas (AR),HÄLLAN,Cabinets & cupboards,2775,https://www.ikea.com/us/en/p/haellan-storage-combination-with-doors-white-s39276682/,Storage combination with doors,47,192,135,Medium,229,S0925,Jones-Fisher,jessicamoss@barnes.net,(601) 165-5769,TM0099,27,5,Q2,2022,WH0567,PD0925,SPE0142,50,26,2774
16/12/2021 AD,40,South Part Warehouse,"5171 Angelica Ramp Suite 022, Hartford, Connecticut 06103",Connecticut (CT),TROFAST,Nursery furniture,5,https://www.ikea.com/us/en/p/trofast-storage-box-white-70091412/,Storage box,,10,30,Medium,227,S1828,Green-Scott,kristin80@day.net,(217) 129-7852,TM0100,16,12,Q4,2021,WH1334,PD1828,SPE0079,49,9,-5
31/5/2020 AD,0,South Smile Warehouse,"240 Scott Crescent Suite 431, Juneau, Alaska 99801",Alaska (AK),STUVA,Children's furniture,175,https://www.ikea.com/us/en/p/stuva-bench-white-30128629/,Bench,50,50,90,Medium,144,S1746,"Leach, Mejia and Hughes",bdavis@hinton.com,(916) 197-5475,TM0101,31,5,Q2,2020,WH0888,PD1746,SPE0031,29,29,169
5/1/2021 AD,-7,North Since Storage,"249 Morales Curve, Boise, Idaho 83702",Idaho (ID),VEDBO,Chairs,975,https://www.ikea.com/us/en/p/vedbo-armchair-gunnared-light-brown-pink-40423578/,Armchair,65,75,73,Big,496,S1099,Gray Inc,johnsonjessica@klein.biz,(785) 188-9856,TM0102,5,1,Q1,2021,WH1841,PD1099,SPE0070,16,23,972
28/5/2021 AD,25,Central Small Distribution Center,"4664 Jones Brooks Suite 301, Pierre, South Dakota 57501",South Dakota (SD),LISABO / ODGER,Chairs,1875,https://www.ikea.com/us/en/p/lisabo-odger-table-and-4-chairs-black-beige-s09259702/,Table and 4 chairs,,74,78,Small,484,S1306,Barry Ltd,yroach@parks-smith.biz,(410) 118-9890,TM0103,28,5,Q2,2021,WH1667,PD1306,SPE0084,45,20,1866
2/1/2021 AD,20,South Born Distribution Center,"7464 Morgan Stravenue Apt. 336, Bismarck, North Dakota 58501",North Dakota (ND),NORDVIKEN / NORDVIKEN,Chairs,3345,https://www.ikea.com/us/en/p/nordviken-nordviken-table-and-6-chairs-white-white-s29304765/,Table and 6 chairs,,,105,Medium,417,S1484,"Atkinson, Castillo and Wallace",heather54@doyle.biz,(334) 183-3792,TM0104,2,1,Q1,2021,WH1517,PD1484,SPE0028,37,17,3341
29/9/2020 AD,12,South Early Depot,"9336 Krystal Fall, Bismarck, North Dakota 58501",North Dakota (ND),EKEDALEN / EKEDALEN,Chairs,2345,https://www.ikea.com/us/en/p/ekedalen-ekedalen-table-and-6-chairs-dark-brown-orrsta-light-grey-s39279567/,Table and 6 chairs,,,,Small,29,S1294,"Ball, Bartlett and Ward",davidbeasley@walls-walker.com,(907) 153-5899,TM0105,29,9,Q3,2020,WH0241,PD1294,SPE0015,21,9,2340
2/6/2021 AD,25,North Back Distribution Center,"886 Brian Wells, Madison, Wisconsin 53703",Wisconsin (WI),RUNMARÖ,Bookcases & shelving units,99.99,https://www.ikea.com/us/en/p/runmaroe-shelf-unit-dark-gray-indoor-outdoor-10551322/,Shelf unit,15,71,35,Small,478,S0394,Rice-Lee,cphillips@cook.com,(505) 169-7940,TM0106,2,6,Q2,2021,WH0975,PD0394,SPE0111,38,13,90.99
20/1/2021 AD,13,Central Policy Distribution Center,"745 Weber Vista, Phoenix, Arizona 85001",Arizona (AZ),EKET,Cabinets & cupboards,777,https://www.ikea.com/us/en/p/eket-wall-mounted-cabinet-combination-dark-grey-s09329390/,Wall-mounted cabinet combination,35,70,175,Medium,63,S1015,"Jennings, Crawford and Gibson",crystalgiles@davis-smith.org,(518) 153-1739,TM0107,20,1,Q1,2021,WH0871,PD1015,SPE0117,39,26,775
28/6/2019 AD,10,West Set Distribution Center,"1582 Price Wells Suite 680, Little Rock, Arkansas 72201",Arkansas (AR),DANDERYD / INGOLF,Bar furniture,579.99,https://www.ikea.com/us/en/p/danderyd-ingolf-table-and-4-chairs-oak-veneer-white-white-s69392538/,Table and 4 chairs,51,120,80,Big,469,S0040,"Evans, Howe and Davis",ghogan@mcgrath.biz,(860) 176-7336,TM0108,28,6,Q2,2019,WH1460,PD0040,SPE0137,29,19,578.99
29/5/2020 AD,-14,South Guess Warehouse,"521 Savage Fork Suite 961, Saint Paul, Minnesota 55102",Minnesota (MN),MELLTORP / TEODORES,Chairs,499,https://www.ikea.com/us/en/p/melltorp-teodores-table-and-4-chairs-white-bright-orange-s19252168/,Table and 4 chairs,,72,75,Small,265,S1374,"Park, Martin and Hill",jameswilcox@rice-goodwin.com,(512) 180-2343,TM0109,29,5,Q2,2020,WH0643,PD1374,SPE0074,10,24,489
23/7/2020 AD,36,South Should Depot,"20835 Haley Road Suite 025, Springfield, Illinois 62701",Illinois (IL),IDÅSEN,Cabinets & cupboards,1495,https://www.ikea.com/us/en/p/idasen-cabinet-with-sliding-glass-doors-beige-80360951/,Cabinet with sliding glass doors,45,140,120,Big,463,S0879,Burgess PLC,reidamanda@hanson.info,(501) 196-8834,TM0110,23,7,Q3,2020,WH1005,PD0879,SPE0119,48,12,1493
17/5/2019 AD,-7,North Best Warehouse,"77249 Amber Point Apt. 384, Pierre, South Dakota 57501",South Dakota (SD),BOCKÖN,Outdoor furniture,129,https://www.ikea.com/us/en/p/bockoen-hammock-stand-outdoor-black-10495133/,Hammock stand,119,129,119,Medium,260,S1944,Shaw PLC,kellyowens@torres.com,(317) 190-9573,TM0111,17,5,Q2,2019,WH0372,PD1944,SPE0037,18,25,121
3/6/2019 AD,13,South Work Warehouse,"1289 Marie Bridge Apt. 630, Trenton, New Jersey 08608",New Jersey (NJ),TROFAST,Children's furniture,275,https://www.ikea.com/us/en/p/trofast-frame-white-10091453/,Frame,44,94,99,Big,176,S1697,"Thomas, Larson and Daugherty",rbeard@williams.com,(617) 132-6318,TM0112,3,6,Q2,2019,WH1208,PD1697,SPE0082,17,4,272
2/4/2021 AD,8,East Goal Distribution Center,"795 Ross Avenue Suite 744, Carson City, Nevada 89701",Nevada (NV),BESTÅ,Bookcases & shelving units,58,https://www.ikea.com/us/en/p/besta-wall-mounted-cabinet-combination-white-lappviken-white-s09429224/,Wall-mounted cabinet combination,8,15,23,Big,371,S0600,Jones-Fisher,jessicamoss@barnes.net,(601) 165-5769,TM0113,2,4,Q2,2021,WH0254,PD0600,SPE0142,18,10,50
26/3/2021 AD,31,South Class Depot,"30943 Shane Mission, Cheyenne, Wyoming 82001",Wyoming (WY),FRANKLIN,Bar furniture,35,https://www.ikea.com/us/en/p/franklin-bar-stool-with-backrest-foldable-white-white-70404875/,Bar stool with backrest,44,95,50,Small,281,S0007,Nguyen-Arias,omathis@hernandez.org,(505) 132-4607,TM0114,26,3,Q1,2021,WH1651,PD0007,SPE0103,48,17,30
10/11/2020 AD,8,East Year Storage,"95966 Brittany Prairie Apt. 055, Santa Fe, New Mexico 87501",New Mexico (NM),LIXHULT,Cabinets & cupboards,244,https://www.ikea.com/us/en/p/lixhult-storage-combination-red-orange-s49161609/,Storage combination,35,95,35,Medium,235,S0977,King Inc,shirleymartin@patel.com,(515) 181-6719,TM0115,10,11,Q4,2020,WH0789,PD0977,SPE0145,16,8,243
22/6/2023 AD,-7,East Almost Warehouse,"686 Anna Passage Apt. 592, Richmond, Virginia 23219",Virginia (VA),KULLEN,Chests of drawers & drawer units,199,https://www.ikea.com/us/en/p/kullen-chest-of-3-drawers-black-brown-30309234/,Chest of 3 drawers,40,72,70,Small,139,S1549,"Perez, Castro and Long",ramirezjohn@baldwin-white.com,(401) 154-1374,TM0116,22,6,Q2,2023,WH0911,PD1549,SPE0144,10,17,194
7/12/2023 AD,46,South Over Warehouse,"56434 Randy Estate, Juneau, Alaska 99801",Alaska (AK),MUSKAN,Bookcases & shelving units,49.99,https://www.ikea.com/us/en/p/muskan-shelf-unit-white-50424327/,Shelf unit,14,55,14,Big,489,S0349,Miller-Parrish,clifford01@ali.com,(302) 142-4595,TM0117,7,12,Q4,2023,WH1559,PD0349,SPE0133,49,3,42.99
13/2/2021 AD,24,Central Policy Storage,"584 Anna Crossroad, Oklahoma City, Oklahoma 73102",Oklahoma (OK),KOLON,Chairs,150,https://www.ikea.com/us/en/p/kolon-floor-protector-44881100/,Floor protector,,,120,Small,450,S1314,"Leach, Mejia and Hughes",bdavis@hinton.com,(916) 197-5475,TM0118,13,2,Q1,2021,WH1763,PD1314,SPE0031,50,26,148
11/12/2021 AD,2,South What Storage,"8593 Giles Plain, Boise, Idaho 83702",Idaho (ID),SIBBHULT,Bookcases & shelving units,1,https://www.ikea.com/us/en/p/sibbhult-bracket-white-10417734/,Bracket,7,7,1,Medium,245,S0607,Perry-Thomas,stevensdavid@perez.com,(404) 194-2947,TM0119,11,12,Q4,2021,WH1413,PD0607,SPE0012,31,29,-6
27/6/2021 AD,42,Central Gun Warehouse,"1337 Jordan Greens Suite 465, Augusta, Maine 04330",Maine (ME),VADHOLMA,Bookcases & shelving units,81,https://www.ikea.com/us/en/p/vadholma-open-storage-brown-stained-ash-00374344/,Open storage,14,30,9,Small,150,S0346,Johnson Inc,icontreras@martin-fitzpatrick.biz,(303) 160-5805,TM0120,27,6,Q2,2021,WH1200,PD0346,SPE0087,44,2,75
11/6/2022 AD,-6,West Seat Distribution Center,"2550 Thomas Course Suite 134, Jefferson City, Missouri 65101",Missouri (MO),BILLY / OXBERG,Bookcases & shelving units,378,https://www.ikea.com/us/en/p/billy-oxberg-bookcase-comb-w-glass-doors-dark-brown-oak-effect-s19483531/#content,Bookcase comb w glass doors,11,79,63,Medium,429,S0606,Green-Scott,kristin80@day.net,(217) 129-7852,TM0121,11,6,Q2,2022,WH1202,PD0606,SPE0079,24,30,373
